cfs_run,forecast_year,forecast_month,eri_basin,eri_lake,eri_land,hur_basin,hur_lake,hur_land,ont_basin,ont_lake,ont_land,mic_basin,mic_lake,mic_land,sup_basin,sup_lake,sup_land
2024080112.0,2025.0,1.0,2438.020296,418.363286,2352.51552,6033.441103,1337.998696,4451.771981,2209.63782,240.5838226,2341.13989,3942.344669,1047.648471,2894.844602,5211.676084,2025.150601,3152.691148
2024080112.0,2025.0,2.0,6011.401952,1008.027463,5646.490775,10564.92635,2210.009618,8280.115789,3507.682581,379.8550475,3857.699881,11373.15227,3240.728771,8412.583983,5355.0951,1906.421118,3569.283268
2024080112.0,2025.0,3.0,3890.351232,598.780579,3812.352838,8714.765886,1924.098787,6832.206111,3446.056611,390.3210915,3610.596914,7702.496113,2134.151583,5764.621993,5806.347649,1941.386403,4052.089895
2024080112.0,2025.0,4.0,2577.582488,342.6352194,2661.387173,4779.280357,1072.100842,3808.544765,1671.336973,177.598331,1837.766236,6011.249912,1638.346318,4652.489412,4403.523975,1348.790174,3285.763889
2024080112.0,2025.0,5.0,2719.029909,429.1127267,2697.655634,5269.475128,1219.158131,4033.894102,2293.000556,254.5065187,2550.242314,5001.613351,1249.02258,3920.654034,5936.665165,1870.196917,4400.908696
2024080118.0,2024.0,8.0,2386.795267,397.8263019,2264.373412,1318.58806,244.6347116,1284.885811,915.7518016,91.86811011,1118.522934,3173.317922,914.2504194,2506.412408,1272.149227,282.7702727,1191.656205
2024080118.0,2024.0,9.0,2726.569872,497.4484915,2469.171629,8249.107409,1813.145128,6167.005658,2431.491247,275.7982745,2599.751574,7139.625417,1743.562969,5273.274208,12453.33334,4037.965798,8992.175447
2024080118.0,2024.0,10.0,3176.56316,581.775056,2808.655797,6698.45545,1476.577273,5276.242841,3483.57922,398.0926033,3664.484385,5815.772522,1597.99516,4350.532002,7288.622475,2274.338615,5303.006877
2024080118.0,2024.0,11.0,3192.59887,547.1274332,2902.956638,5363.497673,1014.684708,4419.838524,2818.847438,315.2587197,2969.518265,5380.290618,1436.60176,4133.324909,7311.417092,2533.452123,4945.525062
2024080118.0,2024.0,12.0,2951.962647,509.6296,2777.224315,6912.611983,1561.987083,5170.886129,2599.705331,278.2798446,2772.619393,4715.93507,1310.143128,3443.203888,3995.497879,1511.537606,2487.929736
2024080118.0,2025.0,1.0,2827.552968,481.4060629,2700.88735,5368.202798,1097.84172,4334.561831,2563.373315,284.7215966,2716.446931,4452.04196,1277.129442,3288.634849,4073.797705,1425.318527,2729.139736
2024080118.0,2025.0,2.0,1866.471523,331.0680651,1764.974754,5834.494526,1337.123453,4251.096697,1961.757231,216.4018309,2048.395293,3621.090312,991.7830903,2576.934838,3655.41627,1328.157076,2362.811272
2024080118.0,2025.0,3.0,4548.736734,753.3598938,4384.718671,6029.124558,1175.890826,4964.623916,2448.490347,275.6004977,2712.900024,6925.755025,1793.563445,5416.090211,5925.859,1979.68715,4189.637597
2024080118.0,2025.0,4.0,2352.764893,369.9445187,2318.007427,4974.230816,964.0441143,4058.803253,2163.659971,232.5439206,2340.648906,4653.632661,1332.74585,3472.822328,4524.03601,1520.268464,3117.604304
2024080118.0,2025.0,5.0,2969.137766,479.1397698,2883.214574,5058.54263,1157.762613,3892.45817,2687.15832,287.509876,3050.616516,6379.105847,1771.255766,4959.40156,3397.930284,1033.940966,2708.46753
2024080200.0,2024.0,8.0,4229.906589,763.2585406,3776.977815,6543.308958,1559.920588,4855.597658,2356.457064,249.3566409,2595.223766,5539.310726,1488.809446,4227.022503,3567.527797,958.1151739,2943.135829
2024080200.0,2024.0,9.0,1399.732532,156.3363127,1516.192537,7354.665061,1408.277033,5618.824762,757.5455192,78.12757316,815.8430712,8467.608206,2296.010403,5997.229206,6113.026931,1945.109882,4505.146715
2024080200.0,2024.0,10.0,3002.938306,539.394604,2741.123715,7827.785408,1665.089177,6013.626884,2757.071389,288.2504411,3048.615657,5921.032908,1599.383002,4173.907855,6386.663383,2082.496067,4504.057408
2024080200.0,2024.0,11.0,3534.201887,639.4880465,3305.874721,6310.42736,1450.543507,4766.093959,4320.679468,448.4756727,4697.340071,4210.440506,1096.766641,3136.033497,4000.834399,1447.415692,2574.286495
2024080200.0,2024.0,12.0,2853.151327,488.7630794,2764.298458,6368.052644,1396.67214,4724.147827,1873.337821,204.0878162,2081.004944,5747.040838,1472.512978,4336.724559,6994.685055,2556.743225,4536.448767
2024080200.0,2025.0,1.0,2608.088249,455.19099,2477.221319,7097.212858,1499.136088,5319.544213,2425.153225,251.1953761,2597.402941,4662.061022,1209.797483,3485.028143,6783.352591,2533.115689,4255.036416
2024080200.0,2025.0,2.0,2946.979833,486.5101273,2983.363706,6162.081373,1325.010487,4636.705015,2182.002577,236.7456395,2409.510816,4633.757438,1146.390502,3534.233441,6538.208722,2418.982179,4161.961482
2024080200.0,2025.0,3.0,2717.504067,480.6346656,2650.49179,2937.258045,611.7624223,2303.724789,2514.985391,253.0615205,2904.363849,1846.279633,477.0859836,1513.729042,2817.702755,950.1554436,1928.380057
